id,picture,name,price,authority,date,controller,articleViolated,type,source,summary
514,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,10400000,Data Protection Authority of Niedersachsen,01/08/2021,notebooksbilliger.de,"Art. 5 GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,"The Data Protection Authority of Lower Saxony fined the electronics retailer notebooksbilliger.de with EUR 10.4 million for failing to provide a legal basis for its 2-year video-surveillance of its employees. The video cameras covered recreation areas, warehouses, workplaces, and even sales areas. The electronics company noted that the video surveillance system had been put in place to prevent any criminal activity and to strictly follow the movement of goods in the warehouses. However, the GDPR states that, to prevent theft, milder alternatives need to be considered first, before moving on to video surveillance. Video surveillance should only be used if there are any reasonable suspicions of theft for specific individuals. However, notebooksbilliger.de had no such suspicions, and utilized the video surveillance indefinitely for two years, without limiting its scope to specific individuals. Some video recordings were even retained for 60 days, which is well over the required time period in such cases. Lastly, many customers of notebooksbilliger.de were affected by the video surveillance, as some cameras covered the seating areas, as well."
515,https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg,Norway,95500,Norwegian Supervisory Authority (Datatilsynet),01/04/2021,Innovasjon Norge,"Art. 5 (1) GDPR, Art. 6 (1) GDPR",Failure to comply with data processing principles,,"Datasylnet, the Norwegian DPA, filed Innvasjon Norge, the national development bank, a total of EUR 95,000 (NOK 1,000,000). The data controller had performed four credit checks on the data subject without any contractual reasons to do so. It also did not ask for permission from the data subject when it checked financial data over a period of three months."
516,https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg,Norway,9700,Norwegian Supervisory Authority (Datatilsynet),01/06/2021,Lindstrand Trading AS,"Art. 5 GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,The company had performed four credit checks on individuals and companies without a sufficient legal basis to do so.
517,https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg,Norway,7250,Norwegian Supervisory Authority (Datatilsynet),01/07/2021,Gveik AS,"Art. 5 GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,The data controller had performed four unsolicited credit checks on a single individual without having the legal basis to do so.
518,https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg,Norway,38600,Norwegian Supervisory Authority (Datatilsynet),01/12/2021,Unknown,"Art. 5 GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,"The company automatically forwarded an employee’s email inbox without having the legal basis to do so. The forwarding took place in the context of the employee’s sick leave, and it lasted for more than a month."
519,https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg,Norway,38600,Norwegian Supervisory Authority (Datatilsynet),01/14/2021,Coop Finmark SA,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,"The store’s manager recorded CCTV footage with his mobile phone and shared the video. According to the Norwegian DPA, Coop Finmark had no legal reason or motivation to share the CCTV footage. This is even more the case when the DPA found that the footage contained children, which would pose a serious risk to their privacy."
520,https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg,Norway,9700,Norwegian Supervisory Authority (Datatilsynet),01/19/2021,Aquateknikk AS,"Art. 5 GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,"The data controller had performed a credit rating on the data subject without there being any contractual or customer relationship between the two. As such, the DPA found that the personal data of the data subject was processed without a legal basis."
521,https://www.privacyaffairs.com/wp-content/uploads/2019/10/republic-of-poland.svg,Poland,5500,Polish National Personal Data Protection Office (UODO),01/05/2021,Śląski Uniwersytet Medyczny (Medical University of Silesia),"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Failure to implement sufficient measures to ensure information security,,"The Medical University of Silesia received a fine of EUR 5,500 or PLN 25,000 from the Polish DPA (UODO) for illegally using the video identification of its students during medical exams held over videoconferences at the end of May 2020. After the exams were over, the exams’ recordings were not only available to the examinees, but also to various people who had access to the system. Moreover, any external individual could access the recordings and the personal data of each student by accessing a direct link. Finally, the University neither reported the data breach to the DPA, nor did it notify its students of the data breach."
522,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,54000,Spanish Data Protection Authority (AEPD),01/04/2021,"Vodafone Espana, S.A.U.","Art. 5 (1) d), f) GDPR",Failure to comply with data processing principles,,"Despite the data subject concluding a contract with the data controller (Vodafone Espana), the services provided were in the name of a third party, and not in the name of the data subject. The data subject contacted the data protection officer of Vodafone Espana by email to request an update to his/her personal data. However, no response was given. Eventually, the data subject phoned the company to solve the issue, yet he/she was addressed in the name of the third party by the Vodafone Espana operators. The company said that this issue was caused by a problem with a system migration. Due to the admission of guilt and early payment, the fined was reduced from EUR 90,000 to EUR 45,000."
523,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,6000000,Spanish Data Protection Authority (AEPD),01/13/2021,Caixabank S.A. ,"Art. 6 GDPR, Art. 13 GDPR, Art. 14 GDPR",Failure to comply with data processing principles,,"Caixabank S.A. was fined EUR 6,000,000 by the Spanish DPA (AEPD) for violating Art. 6 GDPR, Art .13 GDPR, and Art. 14 GDPR. Caixabank was going to transfer its customers’ personal data to all other companies in the CaixaBank Group, and the customers would have to accept the new privacy policy. However, the data subjects were not provided with an option to refuse to consent to this. If they disagreed with this action from the bank, they were supposed to send a letter of disagreement to each of the companies in the CaixaBank Group. Clearly, this is an absurd predicament, as the AEPD concluded that the bank did not respect its information obligations according to Art. 13 GDPR and Art. 14 GDPR. The information provided to the customers in the privacy policy was not accurate and consistent, it had vague and imprecise terminology, and failed to offer a clear picture of the nature of the data processing as well as what type of information would be processed. Information on the data subject’s rights and the contact information of the data controller were not offered consistently and accurately. Moreover, the DPA also argues that the customers’ consent was not taken effectively, and that the data controller had processed the customers’ data partly illegally, beyond the required scope. Moreover, various deficiencies in the bank’s systems allowed it to obtain consent from customers who had not expressly offered their consent. The data processing was done without a legal basis, thus breaching Art. 6 GDPR."
524,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,1200,Spanish Data Protection Authority (AEPD),01/20/2021,Private individual,Art. 5 (1) c) GDPR,Failure to comply with data processing principles,,"An individual installed security cameras on a part of the building, which were directs toward specific parts of the public space. The cameras did not record anything, acting only as a deterrent. However, the DPA stated that, even though there was no recording of the public space, the cameras impacted the privacy of the data subjects by intimidating them. It made them believe they’re permanently monitored. In conclusion, the orientation of the video cameras was illegal and improper. A fine of EUR 2,000 was issued, though it was reduced to EUR 1,200 thanks to admission of guilt and immediate payment."
525,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,50000,Spanish Data Protection Authority (AEPD),01/21/2021,Alterna Operador Integral S.L.,Art. 6 (1) b) GDPR,Failure to comply with data processing principles,,"Alterna Operador Integral S.L. was fined with EUR 50,000 by the AEPD because it had switched a data subject to another electricity supplier without obtaining the consent of the data subject. Moreover, the personal data of the data subject were incorporated into the databases of the new electricity supplier without a valid contract existing between the data subject and the electricity supplier. In conclusion, the personal data of the data subject was processed without a legal basis."
